DAY,RECORD_NUMBER,MEAN_TEMP,HIGH_TEMP,HIGH_TEMP_TIME,LOW_TEMP,LOW_TEMP_TIME,MEAN_TEMP_15,HIGH_TEMP_15,HIGH_TEMP_15_TIME,LOW_TEMP_15,LOW_TEMP_15_TIME,HEAT_DEG_DAYS,COOL_DEG_DAYS,RAIN,AVG_WIND_SPEED,HIGH_WIND_SPEED,HIGH_WIND_SPEED_TIME,DOM_DIR,MEAN_HUMID,HIGH_HUMID,HIGH_HUMID_TIME,LOW_HUMID,LOW_HUMID_TIME,MEAN_BAROM,HIGH_BAROM,HIGH_BAROM_TIME,LOW_BAROM,LOW_BAROM_TIME,MEAN_RADIATION,HIGH_RADIATION,HIGH_UV,GDD
17/08/24,3517,"24,90","30,6",13:15:00,"18,7",07:45:00,"24,4","31,7",13:17:00,"16,1",06:50:00,"0,00","6,6","0,0","6,80","38,6",14:47:00,178,"72,76",86,06:49:00,44,11:52:00,"1016,8","1019,4",00:23:00,"1014,2",20:42:00,282,944,"8,2","14,89"
18/08/24,3518,"25,60","31,2",12:47:00,"20,6",06:17:00,"25,2","32,8",12:42:00,"17,8",06:10:00,"0,00","7,3","0,0","5,50","32,2",15:00:00,210,"74,73",90,03:07:00,49,12:32:00,"1013,9","1015,8",23:44:00,"1012,5",16:56:00,266,1181,"8,1","15,63"
19/08/24,3519,"24,10","28,9",12:27:00,"17,7",07:30:00,"23,3","30,0",12:25:00,"13,9",06:34:00,"0,00","5,8","0,0","5,10","25,7",14:54:00,185,"59,52",84,23:49:00,38,11:49:00,"1014,8","1015,8",00:32:00,"1013,3",17:15:00,266,865,"6,5","14,10"
20/08/24,3520,"23,90","30,1",15:32:00,"17,2",07:29:00,"23,3","31,1",14:51:00,"13,9",07:41:00,"0,00","5,6","0,0","5,60","30,6",14:44:00,186,"77,44",93,23:30:00,48,15:44:00,"1015,5","1017,5",23:48:00,"1014,4",16:51:00,264,856,"6,9","13,89"
21/08/24,3521,"24,10","27,4",11:11:00,"19,6",06:29:00,"23,7","28,9",11:09:00,"16,7",06:58:00,"0,00","5,8","0,0","8,00","41,8",15:10:00,175,"80,27",94,01:11:00,60,09:24:00,"1018,5","1020,0",11:40:00,"1017,2",19:42:00,260,930,"6,9","14,14"
22/08/24,3522,"25,10","29,3",12:41:00,"21,2",07:46:00,"25,1","30,6",12:33:00,"20,0",06:54:00,"0,00","6,7","0,0","4,90","24,1",16:12:00,213,"87,22",96,05:34:00,74,11:26:00,"1015,8","1018,5",00:08:00,"1013,9",19:52:00,166,1027,"6,1","15,08"
23/08/24,3523,"25,60","29,9",12:22:00,"22,2",00:38:00,"25,8","31,1",12:10:00,"21,7",00:00:00,"0,00","7,3","0,0","6,30","33,8",15:15:00,183,"85,95",97,06:55:00,71,12:09:00,"1016,3","1017,3",23:11:00,"1015,3",03:38:00,258,888,"6,6","15,64"
24/08/24,3524,"24,60","30,4",14:51:00,"19,1",07:42:00,"24,3","31,7",14:32:00,"17,2",07:06:00,"0,00","6,2","0,0","5,10","30,6",15:25:00,181,"82,43",96,03:41:00,56,14:52:00,"1016,2","1017,3",00:14:00,"1014,8",18:58:00,261,844,"6,5","14,56"
25/08/24,3525,"23,60","26,4",10:48:00,"21,1",23:59:00,"23,4","27,8",10:48:00,"20,0",23:35:00,"0,00","5,2","0,2","6,80","29,0",12:46:00,40,"85,32",95,03:40:00,74,10:05:00,"1019,1","1021,0",13:14:00,"1016,4",00:03:00,103,1028,"7,1","13,55"
26/08/24,3526,"22,70","25,9",16:28:00,"19,9",06:36:00,"22,5","26,7",15:51:00,"18,3",01:38:00,"0,00","4,4","0,0","4,80","25,7",15:42:00,174,"84,45",90,04:50:00,74,16:02:00,"1019,5","1020,9",08:11:00,"1017,5",19:25:00,96,984,"5,8","12,70"
27/08/24,3527,"23,70","27,1",14:06:00,"19,9",07:50:00,"23,5","28,3",14:47:00,"18,3",07:10:00,"0,00","5,4","0,0","6,90","35,4",16:25:00,182,"86,14",94,07:14:00,77,11:14:00,"1017,1","1019,2",00:16:00,"1015,2",18:26:00,181,1107,"7,2","13,70"
28/08/24,3528,"24,00","26,8",16:18:00,"20,7",07:52:00,"23,9","27,2",13:52:00,"19,4",07:07:00,"0,00","5,7","0,0","5,00","29,0",15:31:00,181,"87,80",97,07:31:00,79,16:15:00,"1017,3","1018,3",12:01:00,"1016,4",06:41:00,129,645,"5,2","13,99"
29/08/24,3529,"23,50","27,7",15:47:00,"19,3",05:30:00,"23,3","29,4",12:07:00,"17,8",03:18:00,"0,00","5,2","0,0","4,80","30,6",16:42:00,150,"85,56",95,05:04:00,74,10:15:00,"1018,3","1019,3",07:24:00,"1017,4",16:15:00,187,995,"6,8","13,49"
30/08/24,3530,"24,30","27,3",17:53:00,"22,2",07:46:00,"24,3","28,3",16:21:00,"21,1",22:56:00,"0,00","6,0","0,0","4,30","22,5",12:06:00,97,"84,28",93,01:32:00,69,17:54:00,"1018,1","1019,3",12:17:00,"1016,3",19:27:00,140,740,"4,2","14,29"
31/08/24,3531,"24,40","28,2",16:04:00,"21,6",23:58:00,"24,5","30,0",15:10:00,"20,0",23:55:00,"0,00","6,1","0,0","5,10","25,7",15:20:00,87,"83,89",94,02:49:00,64,15:48:00,"1017,3","1018,7",02:47:00,"1016,0",19:44:00,182,984,"6,6","14,38"
01/09/24,3532,"23,50","28,2",13:43:00,"20,3",07:39:00,"23,5","30,0",13:36:00,"18,9",03:28:00,"0,00","5,2","0,0","4,30","25,7",11:31:00,90,"84,62",94,02:26:00,67,13:38:00,"1015,4","1016,8",00:03:00,"1014,3",19:49:00,159,977,"6,3","13,51"
02/09/24,3533,"23,10","27,2",17:22:00,"19,3",07:32:00,"22,8","27,8",17:16:00,"17,8",06:21:00,"0,00","4,8","6,0","2,70","20,9",12:52:00,143,"88,80",95,14:00:00,72,11:45:00,"1015,1","1016,3",00:43:00,"1012,8",19:17:00,109,710,"4,5","13,09"
03/09/24,3534,"22,00","23,8",11:39:00,"19,9",15:38:00,"21,8","24,4",11:34:00,"19,4",23:16:00,"0,00","3,7","20,4","3,20","27,4",12:42:00,25,"93,17",99,05:39:00,79,18:43:00,"1015,7","1017,8",23:49:00,"1014,3",07:01:00,70,731,"5,4","12,00"
04/09/24,3535,"20,20","23,8",16:27:00,"17,8",12:50:00,"20,1","25,0",16:16:00,"16,1",23:54:00,"0,00","1,9","3,8","4,80","38,6",11:39:00,360,"86,79",97,11:09:00,67,22:34:00,1016,"1018,1",00:25:00,"1014,4",17:36:00,110,1009,"6,2","10,24"
05/09/24,3536,"19,60","23,9",12:59:00,"13,5",05:56:00,"18,9","25,0",12:59:00,"11,7",05:43:00,"0,00","1,2","0,4","5,20","29,0",13:23:00,162,"75,31",95,23:27:00,53,11:21:00,"1013,8","1016,5",00:08:00,"1011,1",19:41:00,214,995,"6,6","9,56"
06/09/24,3537,"22,50","26,9",15:00:00,"18,8",00:21:00,"22,5","27,2",14:04:00,"18,9",00:05:00,"0,00","4,1","19,2","6,10","32,2",16:32:00,173,"88,42",100,09:09:00,68,13:24:00,"1008,8","1011,3",00:20:00,"1006,9",16:30:00,241,930,"6,5","12,48"
07/09/24,3538,"24,20","32,2",16:56:00,"19,1",07:59:00,"24,1","32,8",16:48:00,"18,3",07:35:00,"0,00","5,9","0,0","8,30","43,5",18:30:00,189,"75,83",99,06:03:00,20,17:00:00,1010,"1013,1",23:15:00,"1008,3",03:36:00,262,905,"6,5","14,23"
08/09/24,3539,"22,90","28,2",17:28:00,"17,8",04:25:00,"22,6","28,9",17:22:00,"17,2",07:54:00,"0,00","4,6","1,4","4,90","32,2",15:12:00,160,"74,83",94,06:38:00,50,14:07:00,"1012,3","1015,6",23:57:00,"1010,1",17:23:00,198,902,"6,0","12,90"
09/09/24,3540,"22,90","27,7",14:23:00,"18,2",07:55:00,"22,7","28,3",13:08:00,"16,7",08:05:00,"0,00","4,6","0,0","8,00","38,6",12:07:00,325,"59,75",88,23:46:00,38,13:03:00,"1017,4","1019,7",23:58:00,"1015,5",00:01:00,254,835,"6,3","12,91"
10/09/24,3541,"21,10","26,0",14:46:00,"15,7",07:24:00,"20,5","26,7",12:58:00,"13,9",07:22:00,"0,00","2,8","0,0","4,50","30,6",15:01:00,186,"74,57",90,23:48:00,57,10:54:00,"1018,4","1019,8",00:08:00,"1017,1",17:37:00,247,828,"5,8","11,10"
11/09/24,3542,"20,00","24,9",14:48:00,"15,0",07:34:00,"19,5","25,6",14:14:00,"13,3",06:14:00,"0,00","1,7","0,0","4,70","33,8",15:05:00,195,"78,47",94,02:03:00,60,10:06:00,"1017,2","1018,4",00:00:00,"1015,7",18:02:00,205,956,"5,6","10,01"
12/09/24,3543,"21,50","28,0",15:08:00,"15,9",03:52:00,"21,0","28,9",14:31:00,"14,4",05:05:00,"0,00","3,1","0,0","4,70","29,0",15:28:00,179,"71,07",95,02:02:00,49,14:34:00,"1015,8","1018,2",00:27:00,"1014,0",15:18:00,186,1020,"6,4","11,48"
13/09/24,3544,"19,30","23,9",14:08:00,"15,5",23:16:00,"19,3","24,4",13:44:00,"13,9",22:56:00,"0,00","1,0","0,0","10,70","46,7",09:04:00,18,"57,78",77,23:46:00,39,13:30:00,"1021,4","1025,7",23:45:00,"1017,7",00:00:00,250,831,"6,0","9,29"
14/09/24,3545,"17,70","22,7",15:50:00,"11,6",07:40:00,"17,0","23,9",16:10:00,"8,9",07:05:00,"0,60","0,0","0,0","5,00","33,8",15:10:00,189,"70,52",87,22:55:00,54,10:17:00,"1024,7","1026,2",09:45:00,"1022,7",17:24:00,242,809,"5,6","7,68"
15/09/24,3546,"18,70","25,1",13:32:00,"11,6",08:04:00,"18,0","25,6",13:22:00,"8,9",07:42:00,"0,00","0,4","0,0","4,60","30,6",16:55:00,186,"76,66",93,04:16:00,48,11:52:00,"1020,5","1023,5",00:00:00,"1018,4",17:47:00,243,807,"5,7","8,75"
16/09/24,3547,"18,90","25,9",13:46:00,"11,8",06:08:00,"17,7","26,7",13:26:00,"7,8",05:32:00,"0,00","0,5","0,0","4,10","25,7",16:10:00,204,"64,11",92,00:11:00,26,11:08:00,"1017,6","1019,8",00:43:00,"1015,1",18:08:00,235,926,"5,9","8,87"
17/09/24,3548,"18,90","23,6",11:44:00,"12,6",07:50:00,"18,0","24,4",11:31:00,"9,4",07:38:00,"0,00","0,6","0,0","6,10","37,0",15:40:00,170,"71,57",88,00:16:00,46,11:21:00,"1015,5","1016,4",00:08:00,"1014,1",17:19:00,212,865,"5,1","8,90"
18/09/24,3549,"18,20","21,4",13:51:00,"16,0",08:25:00,"18,3","22,8",13:43:00,"16,1",06:17:00,"0,10","0,0","0,4","5,20","22,5",16:15:00,57,"87,58",96,06:13:00,73,13:39:00,"1017,2","1018,7",23:19:00,"1016,1",02:08:00,119,1053,"5,6","8,23"
19/09/24,3550,"17,60","21,2",13:58:00,"15,8",02:27:00,"17,4","22,8",13:58:00,"14,4",02:12:00,"0,70","0,0","19,0","2,90","32,2",14:27:00,197,"92,06",98,22:13:00,80,13:53:00,"1017,2","1018,5",00:04:00,"1016,3",06:48:00,61,926,"4,9","7,59"
20/09/24,3551,"18,30","21,2",12:40:00,"15,7",06:48:00,"18,3","21,7",12:17:00,"15,0",06:42:00,"0,10","0,0","0,4","3,30","19,3",14:29:00,100,"94,50",100,08:42:00,80,12:33:00,"1017,9","1018,9",23:38:00,"1016,9",06:05:00,98,949,"4,9","8,28"
21/09/24,3552,"18,00","19,9",12:25:00,"16,2",15:14:00,"17,8","20,0",12:21:00,"16,1",15:06:00,"0,30","0,0","63,4","3,90","29,0",10:41:00,1,"97,38",100,09:41:00,92,12:11:00,"1017,4","1018,8",00:09:00,"1016,4",18:00:00,31,313,"1,9","7,99"
22/09/24,3553,"19,80","23,4",15:44:00,"17,2",08:12:00,"19,9","24,4",15:40:00,"16,7",07:56:00,"0,00","1,5","37,2","4,90","24,1",01:55:00,216,"93,30",100,05:29:00,80,14:06:00,"1016,3","1017,5",00:05:00,"1014,7",17:57:00,182,1014,"5,6","9,82"
23/09/24,3554,"19,70","24,2",13:34:00,"16,5",07:07:00,"19,5","25,6",13:28:00,"15,6",06:36:00,"0,00","1,4","0,0","4,10","27,4",15:14:00,143,"85,36",99,01:21:00,66,15:51:00,"1015,6","1016,7",23:47:00,"1014,8",06:08:00,217,895,"4,7","9,75"
24/09/24,3555,"19,60","26,6",15:03:00,"14,9",04:24:00,"19,0","26,7",14:34:00,"13,9",03:59:00,"0,00","1,3","0,0","3,50","27,4",15:16:00,158,"78,27",97,04:46:00,47,14:52:00,"1014,5","1016,4",00:01:00,"1012,8",17:29:00,190,800,"4,8","9,60"
25/09/24,3556,"20,90","26,4",17:27:00,"15,2",08:38:00,"19,9","27,2",17:29:00,"13,3",08:12:00,"0,00","2,5","0,0","4,60","32,2",20:18:00,203,"72,33",87,02:20:00,58,12:18:00,1015,"1016,6",10:53:00,"1013,5",18:08:00,214,972,"6,0","10,87"
26/09/24,3557,"25,90","32,6",17:11:00,"20,7",02:23:00,"24,7","32,2",15:40:00,"18,3",05:45:00,"0,00","7,6","0,0","7,70","41,8",16:36:00,215,"61,60",81,05:28:00,37,17:15:00,1011,"1014,3",00:04:00,"1008,8",16:55:00,219,761,"5,4","15,93"
27/09/24,3558,"21,30","25,2",00:00:00,"18,0",07:59:00,"20,8","25,6",15:15:00,"16,7",07:19:00,"0,00","3,0","0,0","7,20","45,1",23:29:00,33,"67,57",79,07:56:00,51,23:57:00,"1014,2","1020,3",23:57:00,"1011,6",06:01:00,187,844,"5,1","11,32"
28/09/24,3559,"17,50","22,3",17:12:00,"13,2",23:47:00,"17,4","22,8",14:59:00,"11,1",23:55:00,"0,80","0,0","0,0","9,80","51,5",04:31:00,338,"57,57",84,23:48:00,44,14:11:00,"1023,3","1027,2",23:59:00,"1020,1",00:00:00,220,770,"4,8","7,50"
29/09/24,3560,"16,80","22,3",14:11:00,"10,5",08:04:00,"15,8","22,8",13:54:00,"8,3",06:22:00,"1,50","0,0","0,0","4,20","27,4",13:25:00,196,"77,97",93,23:17:00,58,12:47:00,"1025,5","1027,5",00:20:00,"1023,4",17:02:00,211,752,"5,0","6,80"
30/09/24,3561,"18,90","24,8",14:29:00,"13,8",08:16:00,"18,4","25,6",14:06:00,"12,2",06:46:00,"0,00","0,6","0,0","4,10","24,1",14:54:00,208,"84,53",97,08:42:00,64,12:57:00,"1022,6","1024,4",00:01:00,"1020,9",18:06:00,208,731,"5,0","8,95"
01/10/24,3562,"18,60","23,7",14:43:00,"13,8",07:09:00,"18,0","24,4",12:55:00,"12,2",06:32:00,"0,00","0,2","0,0","3,90","24,1",15:24:00,215,"88,07",97,07:29:00,69,12:52:00,"1017,8","1021,8",00:03:00,"1014,6",18:30:00,181,782,"4,9","8,58"
02/10/24,3563,"21,40","28,6",15:24:00,"15,6",07:42:00,"20,3","29,4",15:14:00,"12,8",07:31:00,"0,00","3,0","0,0","2,20","16,1",14:05:00,44,"73,86",97,02:16:00,51,15:19:00,"1011,3","1015,4",00:00:00,"1006,8",23:56:00,147,928,"5,8","11,36"
03/10/24,3564,"19,30","23,2",15:47:00,"13,6",23:59:00,"18,6","23,9",13:55:00,"11,7",23:28:00,"0,00","1,0","0,0","6,10","43,5",09:09:00,199,"64,45",88,00:09:00,40,12:15:00,1011,"1015,7",23:23:00,"1005,9",00:56:00,213,747,"4,6","9,33"
04/10/24,3565,"16,10","22,5",15:00:00,"10,4",07:32:00,"14,7","23,3",13:26:00,"7,2",06:54:00,"2,20","0,0","0,0","3,50","29,0",15:55:00,196,"66,83",86,23:51:00,38,12:47:00,"1015,5","1017,3",23:08:00,"1014,1",16:49:00,209,745,"4,5","6,15"
05/10/24,3566,"16,70","23,7",15:34:00,"10,5",07:04:00,"15,8","24,4",14:59:00,"8,3",05:54:00,"1,60","0,0","0,0","2,70","20,9",14:25:00,210,"81,88",94,23:03:00,65,11:25:00,"1015,4","1017,1",01:00:00,"1013,4",16:51:00,191,733,"4,6","6,70"
06/10/24,3567,"21,60","29,3",17:02:00,"15,2",03:15:00,"20,8","30,0",14:08:00,"13,9",02:37:00,"0,00","3,2","0,0","3,30","29,0",14:25:00,221,"76,48",96,03:56:00,51,14:06:00,1012,"1014,0",00:05:00,"1010,7",16:41:00,174,962,"5,1","11,56"
07/10/24,3568,"21,20","27,9",13:40:00,"16,6",08:39:00,"20,2","28,9",13:37:00,"15,0",07:28:00,"0,00","2,8","0,2","3,40","29,0",22:57:00,31,"80,55",93,19:46:00,56,00:57:00,"1008,5","1011,6",00:14:00,"1005,6",19:06:00,136,896,"4,9","11,15"
08/10/24,3569,"19,80","24,6",16:14:00,"13,4",08:35:00,"18,8","24,4",16:06:00,"11,7",08:20:00,"0,00","1,4","1,2","4,20","27,4",11:57:00,215,"66,32",90,02:00:00,47,12:58:00,"1010,2","1013,1",22:39:00,"1005,2",01:56:00,136,793,"4,1","9,76"
09/10/24,3570,"20,80","25,6",16:13:00,"15,6",02:07:00,"20,3","25,6",14:16:00,"15,0",02:26:00,"0,00","2,4","1,0","7,70","45,1",13:52:00,205,"70,99",93,02:11:00,55,14:19:00,"1006,7","1012,7",00:00:00,"1001,8",18:43:00,107,775,"4,3","10,77"
10/10/24,3571,"19,10","23,1",16:40:00,"13,9",07:47:00,"18,3","23,9",16:10:00,"11,7",06:46:00,"0,00","0,8","0,0","4,50","32,2",01:48:00,254,"62,49",82,07:34:00,42,16:05:00,"1011,2","1016,3",23:08:00,"1004,4",00:04:00,136,928,"4,5","9,11"
11/10/24,3572,"16,80","22,5",13:10:00,"11,8",07:28:00,"15,8","23,9",13:03:00,"8,3",07:35:00,"1,50","0,0","0,0","3,20","29,0",14:35:00,152,"73,27",91,23:43:00,48,13:11:00,1017,"1018,5",10:39:00,"1016,2",17:40:00,180,923,"4,8","6,83"
12/10/24,3573,"17,30","23,2",16:32:00,"14,6",05:21:00,"16,7","23,9",16:27:00,"13,3",03:21:00,"1,10","0,0","1,8","2,90","27,4",17:53:00,212,"91,41",97,22:33:00,74,16:33:00,"1016,2","1018,3",23:59:00,"1014,4",06:48:00,101,847,"4,6","7,25"
13/10/24,3574,"19,00","25,9",16:53:00,"13,8",05:00:00,"18,4","26,7",15:05:00,"12,8",02:32:00,"0,00","0,7","0,2","2,70","17,7",13:55:00,210,"87,85",99,05:18:00,64,16:22:00,1020,"1021,6",11:35:00,"1018,2",00:01:00,166,656,"4,0","9,01"
14/10/24,3575,"20,00","24,4",16:46:00,"16,6",07:42:00,"19,8","25,0",14:26:00,"16,1",04:50:00,"0,00","1,6","0,0","3,90","19,3",14:37:00,26,"90,45",99,07:47:00,69,16:40:00,1019,"1021,2",00:14:00,"1017,3",17:03:00,144,629,"3,5","9,96"
15/10/24,3576,"19,40","23,2",16:33:00,"14,3",23:45:00,"19,3","23,9",16:18:00,"13,3",23:18:00,"0,00","1,1","11,0","7,40","37,0",14:05:00,79,"93,69",99,07:28:00,73,18:31:00,"1013,6","1019,1",00:18:00,"1010,4",17:07:00,61,708,"2,7","9,42"
16/10/24,3577,"17,90","23,1",16:29:00,"13,6",08:14:00,"17,6","23,9",15:31:00,"12,8",01:49:00,"0,40","0,0","0,2","4,50","24,1",13:42:00,213,"91,08",100,09:25:00,76,15:21:00,"1012,2","1013,9",23:07:00,"1011,1",16:28:00,161,977,"4,8","7,92"
17/10/24,3578,"18,10","22,9",15:11:00,"15,3",07:12:00,"17,3","22,8",14:24:00,"13,9",03:33:00,"0,20","0,0","0,0","6,60","46,7",16:20:00,299,"72,14",99,06:23:00,47,15:12:00,"1014,2","1019,4",23:03:00,"1011,8",06:22:00,145,726,"3,5","8,10"
18/10/24,3579,"16,70","21,2",16:41:00,"11,9",23:34:00,"15,9","21,1",13:56:00,"9,4",23:12:00,"1,70","0,0","0,0","7,10","38,6",08:45:00,346,"61,03",82,21:26:00,47,16:41:00,"1020,2","1022,2",23:00:00,"1019,0",04:02:00,158,798,"3,6","6,65"
19/10/24,3580,"15,00","22,1",15:32:00,"9,4",04:04:00,"14,0","22,8",15:00:00,"7,2",03:57:00,"3,30","0,0","1,0","3,50","25,7",15:54:00,216,"80,02",96,10:15:00,60,15:12:00,"1021,4","1023,4",23:59:00,"1019,9",16:27:00,133,947,"4,1","5,02"
20/10/24,3581,"17,40","23,6",12:21:00,"12,3",03:48:00,"16,7","24,4",12:18:00,"10,6",03:01:00,"0,90","0,0","0,0","2,70","22,5",16:14:00,110,"84,06",96,03:57:00,58,12:13:00,"1024,3","1026,8",23:53:00,"1022,5",05:25:00,154,703,"3,9","7,40"
21/10/24,3582,"16,80","21,6",15:53:00,"12,6",06:25:00,"15,9","22,8",16:04:00,"10,6",06:15:00,"1,60","0,0","0,0","2,20","17,7",14:30:00,74,"88,97",98,04:07:00,71,15:50:00,"1026,9","1028,1",10:35:00,"1025,6",18:08:00,126,777,"3,7","6,76"
22/10/24,3583,"16,70","21,4",14:24:00,"12,9",05:34:00,"15,8","22,2",14:23:00,"10,6",05:26:00,"1,60","0,0","4,0","7,60","37,0",10:47:00,32,"89,11",97,01:42:00,71,12:55:00,"1028,2","1030,2",23:48:00,"1026,9",04:36:00,119,824,"3,9","6,70"
23/10/24,3584,"16,10","17,4",14:20:00,"13,6",22:44:00,"15,8","17,2",13:43:00,"12,8",22:24:00,"2,20","0,0","52,2","4,70","22,5",01:29:00,360,"97,45",99,06:28:00,95,14:13:00,"1029,4","1030,5",11:30:00,"1028,0",18:46:00,25,206,"1,4","6,11"
24/10/24,3585,"15,30","19,7",14:15:00,"11,8",08:39:00,"14,8","20,6",13:39:00,"10,6",08:24:00,"3,00","0,0","0,2","2,50","24,1",16:15:00,165,"94,87",100,03:23:00,81,14:21:00,"1026,2","1028,8",00:17:00,"1024,0",18:16:00,121,775,"3,6","5,28"
25/10/24,3586,"15,80","20,4",17:32:00,"12,4",07:14:00,"15,4","21,1",17:33:00,"11,7",06:03:00,"2,50","0,0","12,6","3,40","25,7",13:35:00,208,"94,31",100,05:50:00,80,17:35:00,"1020,2","1024,6",00:00:00,"1017,2",18:15:00,104,621,"2,2","5,81"
26/10/24,3587,"13,70","17,3",13:40:00,"10,9",21:25:00,"13,6","18,3",13:20:00,"10,0",21:33:00,"4,60","0,0","17,6","3,20","19,3",16:49:00,353,"94,11",100,10:09:00,76,13:26:00,"1015,3","1018,7",00:07:00,"1013,4",15:47:00,87,837,"3,2","3,69"
27/10/24,3588,"11,20","13,4",20:40:00,"9,6",06:20:00,"11,0","13,3",22:29:00,"9,4",03:46:00,"7,10","0,0","26,6","5,20","24,1",18:15:00,359,"95,60",99,23:17:00,88,13:07:00,"1019,5","1022,4",22:22:00,"1016,8",04:22:00,23,181,"1,0","1,18"
28/10/24,3589,"15,80","17,7",14:34:00,"13,2",00:56:00,"15,7","18,3",14:32:00,"12,8",00:58:00,"2,50","0,0","111,2","9,00","38,6",11:39:00,17,"98,04",100,08:15:00,95,14:36:00,"1022,8","1024,5",22:01:00,"1021,0",04:32:00,44,483,"2,2","5,81"
29/10/24,3590,"17,60","18,7",22:58:00,"16,3",06:42:00,"17,5","18,3",10:51:00,"16,1",04:50:00,"0,70","0,0","14,6","17,70","62,8",23:40:00,36,"97,83",100,10:36:00,95,06:21:00,"1021,4","1024,2",00:07:00,"1018,4",23:51:00,12,260,"1,6","7,64"
30/10/24,3591,"19,20","21,2",13:37:00,"17,1",22:03:00,"19,2","21,7",11:55:00,"16,7",21:58:00,"0,00","0,9","0,0","11,30","64,4",03:01:00,85,"95,25",100,03:42:00,84,14:25:00,"1018,7","1021,4",22:52:00,"1016,5",03:01:00,86,454,"1,5","9,21"
31/10/24,3592,"16,30","17,9",15:39:00,"14,5",11:10:00,"16,1","18,3",15:29:00,"14,4",09:35:00,"2,00","0,0","19,8","5,50","32,2",08:05:00,3,"94,28",99,05:20:00,84,16:32:00,"1022,7","1025,0",23:55:00,"1020,8",03:44:00,45,302,"1,4","6,30"
01/11/24,3593,"16,10","18,3",14:09:00,"14,3",23:54:00,"15,8","18,9",14:09:00,"13,9",23:20:00,"2,20","0,0","15,6","6,70","27,4",08:34:00,6,"91,93",98,07:45:00,79,14:41:00,"1023,4","1025,0",00:00:00,"1022,3",15:12:00,74,554,"2,5","6,11"
02/11/24,3594,"15,00","16,7",12:33:00,"12,8",23:55:00,"14,7","17,2",12:30:00,"11,7",22:56:00,"3,40","0,0","13,2","3,90","24,1",12:53:00,13,"98,00",100,08:27:00,96,00:00:00,"1022,5","1025,6",23:57:00,"1020,9",06:30:00,37,383,"1,5","4,98"
03/11/24,3595,"15,00","19,2",14:14:00,"10,6",04:11:00,"14,5","19,4",13:12:00,"9,4",04:54:00,"3,30","0,0","25,6","4,90","22,5",21:59:00,13,"95,97",100,02:42:00,86,12:59:00,"1025,3","1026,9",09:35:00,"1023,8",17:23:00,79,657,"2,7","5,04"
04/11/24,3596,"16,00","19,7",15:55:00,"13,2",05:10:00,"15,8","20,0",15:12:00,"12,2",04:49:00,"2,30","0,0","2,6","3,40","16,1",16:25:00,4,"97,01",100,06:26:00,89,15:59:00,"1024,3","1025,3",11:12:00,"1023,4",04:11:00,68,633,"2,4","6,03"
05/11/24,3597,"16,80","21,8",13:22:00,"13,7",07:14:00,"16,4","22,2",13:08:00,"12,8",06:14:00,"1,60","0,0","0,6","2,20","17,7",15:42:00,218,"95,98",100,04:50:00,81,13:20:00,1025,"1026,4",23:11:00,"1023,6",14:42:00,115,680,"2,6","6,76"
06/11/24,3598,"15,90","19,9",13:23:00,"12,3",06:47:00,"15,3","21,1",13:20:00,"10,6",06:36:00,"2,40","0,0","0,2","2,90","20,9",15:01:00,53,"95,88",100,00:02:00,85,13:20:00,"1027,1","1028,6",10:49:00,"1025,8",04:05:00,102,749,"2,6","5,90"
07/11/24,3599,"15,70","19,1",13:53:00,"13,1",23:33:00,"15,4","20,0",13:53:00,"11,7",23:26:00,"2,60","0,0","0,0","5,10","24,1",15:33:00,32,"93,20",98,00:00:00,83,13:16:00,"1026,1","1027,8",00:02:00,"1024,6",16:29:00,124,735,"2,7","5,70"
08/11/24,3600,"14,50","18,9",13:25:00,"10,2",07:46:00,"13,8","19,4",13:03:00,"8,9",06:32:00,"3,90","0,0","0,0","2,80","17,7",13:46:00,201,"93,91",100,09:02:00,81,13:07:00,"1024,8","1026,1",00:04:00,"1023,6",14:47:00,94,744,"2,9","4,46"
09/11/24,3601,"15,10","20,8",12:55:00,"10,3",08:06:00,"14,7","21,1",12:24:00,"9,4",07:07:00,"3,30","0,0","0,8","1,50","14,5",13:05:00,233,"91,83",100,04:25:00,70,12:42:00,"1024,7","1026,5",23:36:00,"1023,5",14:36:00,97,566,"2,5","5,05"
10/11/24,3602,"14,00","21,2",13:45:00,"10,1",06:26:00,"12,8","21,7",13:24:00,"7,8",06:50:00,"4,30","0,0","0,0","2,80","19,3",16:24:00,236,"80,31",98,00:14:00,50,13:32:00,"1025,6","1026,5",00:34:00,"1024,0",14:49:00,129,552,"2,5","4,00"
11/11/24,3603,"13,90","19,4",13:47:00,"9,5",08:11:00,"12,7","20,0",13:33:00,"7,2",06:46:00,"4,50","0,0","0,0","2,70","20,9",22:01:00,217,"79,72",93,01:39:00,61,12:48:00,"1026,2","1027,4",11:01:00,"1025,3",16:07:00,128,545,"2,5","3,88"
12/11/24,3604,"12,60","16,0",14:40:00,"7,4",23:11:00,"11,6","16,1",12:18:00,"6,7",23:45:00,"5,70","0,0","5,0","8,40","43,5",13:31:00,5,"67,93",92,22:37:00,49,14:52:00,"1021,1","1026,1",00:00:00,"1018,0",15:09:00,81,775,"2,2","2,64"
